"a_number","b_number","duration","calleeCarrier","weight","startTime","callDay","startDate"
"1116","1328","17","","1.0","13.3132","Friday","20151009"
"1116","897","17","","1.0","13.4444","Tuesday","20151006"
"1120","1194","50","","1.0","11.4401","Thursday","20151008"
"1120","1194","50","","1.0","11.4401","Thursday","20151008"
"1333","1340","139","","1.0","15.5728","Saturday","20151010"
"1253","1269","101","","1.0","5.3825","Monday","20151005"
"1253","1269","76","","1.0","5.4133","Monday","20151005"
"1075","1273","305","","1.0","7.4521","Friday","20151009"
"1075","867","104","","1.0","9.1031","Thursday","20151008"
"1075","1273","91","","1.0","7.4334","Friday","20151009"
"1075","1342","170","","1.0","10.2312","Monday","20151005"
"1075","1342","125","","1.0","13.3206","Wednesday","20151007"
"1075","1342","108","","1.0","13.5845","Thursday","20151008"
"1075","1136","607","","1.0","15.3224","Thursday","20151008"
"1075","1226","241","","1.0","15.2524","Thursday","20151008"
"1075","1342","141","","1.0","13.474","Friday","20151009"
"1075","1342","158","","1.0","14.0125","Thursday","20151008"
"1075","867","285","","1.0","9.0236","Thursday","20151008"
"1075","867","104","","1.0","9.1031","Thursday","20151008"
"1075","1273","91","","1.0","7.4334","Friday","20151009"
"1075","1342","170","","1.0","10.2312","Monday","20151005"
"1075","1342","108","","1.0","13.5845","Thursday","20151008"
"1075","1342","125","","1.0","13.3206","Wednesday","20151007"
"1075","1136","607","","1.0","15.3224","Thursday","20151008"
"1075","1226","241","","1.0","15.2524","Thursday","20151008"
"1075","1273","305","","1.0","7.4521","Friday","20151009"
"1075","1342","158","","1.0","14.0125","Thursday","20151008"
"1075","867","285","","1.0","9.0236","Thursday","20151008"
"1075","1342","141","","1.0","13.474","Friday","20151009"
"1041","1332","30","","1.0","12.5751","Saturday","20151010"
"1041","1332","45","","1.0","11.0351","Friday","20151009"
"1041","1332","45","","1.0","11.0351","Friday","20151009"
"1041","1086","30","","1.0","14.5525","Tuesday","20151006"
"1041","1086","30","","1.0","14.5525","Tuesday","20151006"
"1041","1332","30","","1.0","12.5751","Saturday","20151010"
"1016","1120","29","","1.0","12.5236","Thursday","20151008"
"1016","1120","40","","1.0","9.3754","Thursday","20151008"
"1016","1120","29","","1.0","12.5236","Thursday","20151008"
"1016","1120","40","","1.0","9.3754","Thursday","20151008"
"1331","1194","23","","1.0","13.1459","Friday","20151009"
"1331","1194","18","","1.0","12.1519","Monday","20151005"
"1331","1194","38","","1.0","12.5439","Wednesday","20151007"
"1331","1194","393","","1.0","16.5547","Wednesday","20151007"
"1331","1194","32","","1.0","8.3332","Wednesday","20151007"
"1331","1194","61","","1.0","19.4004","Monday","20151005"
"1331","1194","18","","1.0","12.1519","Monday","20151005"
"1331","1194","23","","1.0","13.1459","Friday","20151009"
"1331","1194","57","","1.0","8.3112","Tuesday","20151006"
"1331","1194","24","","1.0","15.5836","Saturday","20151010"
"1331","1194","71","","1.0","13.0845","Sunday","20151011"
"1331","1194","36","","1.0","9.5738","Monday","20151005"
"1331","1194","36","","1.0","17.4937","Sunday","20151011"
"1331","1194","137","","1.0","16.4401","Friday","20151009"
"1331","1194","61","","1.0","19.4004","Monday","20151005"
"1331","1194","57","","1.0","8.3112","Tuesday","20151006"
"1331","1194","38","","1.0","12.5439","Wednesday","20151007"
"1331","1194","307","","1.0","14.0107","Monday","20151005"
"1331","1194","307","","1.0","14.0107","Monday","20151005"
"1331","1194","24","","1.0","15.5836","Saturday","20151010"
"1331","1194","23","","1.0","20.4858","Wednesday","20151007"
"1331","1194","23","","1.0","20.4858","Wednesday","20151007"
"1331","1194","33","","1.0","18.1826","Thursday","20151008"
"1331","1194","33","","1.0","18.1826","Thursday","20151008"
"1331","1194","102","","1.0","7.3222","Tuesday","20151006"
"1331","1194","102","","1.0","7.3222","Tuesday","20151006"
"1331","1194","13","","1.0","9.0953","Friday","20151009"
"1331","1194","13","","1.0","9.0953","Friday","20151009"
"1331","1194","393","","1.0","16.5547","Wednesday","20151007"
"1331","1194","414","","1.0","17.2152","Thursday","20151008"
"1331","1194","414","","1.0","17.2152","Thursday","20151008"
"1331","1194","71","","1.0","13.0845","Sunday","20151011"
"1331","1194","31","","1.0","10.0613","Thursday","20151008"
"1331","1194","31","","1.0","10.0613","Thursday","20151008"
"1331","1194","137","","1.0","16.4401","Friday","20151009"
"1331","1194","43","","1.0","16.582","Friday","20151009"
"1331","1194","43","","1.0","16.582","Friday","20151009"
"1331","1194","36","","1.0","9.5738","Monday","20151005"
"1331","1194","18","","1.0","18.532","Tuesday","20151006"
"1331","1194","18","","1.0","18.532","Tuesday","20151006"
"1331","1194","36","","1.0","17.4937","Sunday","20151011"
"1331","1194","13","","1.0","17.2631","Friday","20151009"
"1331","1194","13","","1.0","17.2631","Friday","20151009"
"1331","1194","32","","1.0","8.3332","Wednesday","20151007"
"1310","975","23","","1.0","21.5223","Thursday","20151008"
"1310","975","23","","1.0","21.5223","Thursday","20151008"
"1130","1102","25","","1.0","19.531","Tuesday","20151006"
"1130","1102","25","","1.0","19.531","Tuesday","20151006"
"1376","1306","469","","1.0","9.1936","Saturday","20151010"
"1376","1306","469","","1.0","9.1936","Saturday","20151010"
"1376","568","35","","1.0","13.2729","Thursday","20151008"
"1376","568","35","","1.0","13.2729","Thursday","20151008"
"1376","568","66","","1.0","11.2107","Thursday","20151008"
"1376","568","66","","1.0","11.2107","Thursday","20151008"
"1332","1086","578","","1.0","13.3854","Thursday","20151008"
"1332","1086","578","","1.0","13.3854","Thursday","20151008"
"1340","1289","45","","1.0","11.3414","Tuesday","20151006"
"1340","1221","30","","1.0","9.5506","Tuesday","20151006"
"1340","870","216","","1.0","0.0147","Friday","20151009"
"1340","1289","45","","1.0","11.3414","Tuesday","20151006"
"1340","870","216","","1.0","0.0147","Friday","20151009"
"1340","1221","30","","1.0","9.5506","Tuesday","20151006"
"904","1077","111","","1.0","20.1652","Wednesday","20151007"
"904","1077","64","","1.0","18.4317","Tuesday","20151006"
"904","1077","55","","1.0","19.4037","Tuesday","20151006"
"904","1077","67","","1.0","16.3459","Thursday","20151008"
"904","1077","135","","1.0","20.1312","Wednesday","20151007"
"904","1077","30","","1.0","19.0026","Friday","20151009"
"904","1077","296","","1.0","20.0127","Tuesday","20151006"
"904","1077","17","","1.0","16.2843","Thursday","20151008"
"904","1077","44","","1.0","16.3723","Thursday","20151008"
"904","1077","222","","1.0","18.1549","Wednesday","20151007"
"904","1077","279","","1.0","19.5109","Tuesday","20151006"
"904","1077","0","","1.0","11.5646","Thursday","20151008"
"904","1077","691","","1.0","14.0448","Tuesday","20151006"
"904","1077","284","","1.0","19.0647","Thursday","20151008"
"904","1077","77","","1.0","17.4453","Saturday","20151010"
"904","1077","118","","1.0","8.5432","Friday","20151009"
"904","1077","22","","1.0","10.5149","Thursday","20151008"
"904","1077","49","","1.0","16.3618","Thursday","20151008"
"904","1077","142","","1.0","8.5124","Friday","20151009"
"904","1077","107","","1.0","19.4757","Tuesday","20151006"
"904","1077","64","","1.0","18.4317","Tuesday","20151006"
"904","1077","96","","1.0","16.055","Tuesday","20151006"
"904","1077","35","","1.0","17.4627","Saturday","20151010"
"904","1077","138","","1.0","14.41","Tuesday","20151006"
"904","1077","111","","1.0","20.1652","Wednesday","20151007"
"904","1077","30","","1.0","19.0026","Friday","20151009"
"904","1077","296","","1.0","20.0127","Tuesday","20151006"
"904","1077","55","","1.0","19.4037","Tuesday","20151006"
"904","1077","96","","1.0","12.513","Wednesday","20151007"
"904","1077","96","","1.0","12.513","Wednesday","20151007"
"904","1052","17","","1.0","17.0023","Saturday","20151010"
"904","1052","17","","1.0","17.0023","Saturday","20151010"
"904","1077","67","","1.0","16.3459","Thursday","20151008"
"904","1077","691","","1.0","14.0448","Tuesday","20151006"
"904","1077","366","","1.0","19.1608","Wednesday","20151007"
"904","1077","366","","1.0","19.1608","Wednesday","20151007"
"904","1109","124","","1.0","12.3546","Tuesday","20151006"
"904","1109","124","","1.0","12.3546","Tuesday","20151006"
"904","1077","104","","1.0","20.0831","Tuesday","20151006"
"904","1077","104","","1.0","20.0831","Tuesday","20151006"
"904","1109","38","","1.0","12.1845","Tuesday","20151006"
"904","1109","38","","1.0","12.1845","Tuesday","20151006"
"904","1077","135","","1.0","20.1312","Wednesday","20151007"
"904","1077","0","","1.0","11.5646","Thursday","20151008"
"904","1077","284","","1.0","19.0647","Thursday","20151008"
"904","1077","77","","1.0","17.4453","Saturday","20151010"
"904","1077","44","","1.0","16.3723","Thursday","20151008"
"904","1077","17","","1.0","16.2843","Thursday","20151008"
"904","1077","279","","1.0","19.5109","Tuesday","20151006"
"904","1077","118","","1.0","8.5432","Friday","20151009"
"904","1077","222","","1.0","18.1549","Wednesday","20151007"
"904","1077","142","","1.0","8.5124","Friday","20151009"
"904","1077","22","","1.0","10.5149","Thursday","20151008"
"904","1077","49","","1.0","16.3618","Thursday","20151008"
"904","1077","107","","1.0","19.4757","Tuesday","20151006"
"904","1077","138","","1.0","14.41","Tuesday","20151006"
"904","1077","35","","1.0","17.4627","Saturday","20151010"
"904","1077","96","","1.0","16.055","Tuesday","20151006"
"654","1307","88","","1.0","13.5549","Monday","20151005"
"654","1328","16","","1.0","18.0706","Friday","20151009"
"654","1307","18","","1.0","13.5507","Monday","20151005"
"654","1328","73","","1.0","16.5757","Friday","20151009"
"654","1247","14","","1.0","17.3111","Thursday","20151008"
"654","1307","277","","1.0","15.4042","Monday","20151005"
"1350","870","108","","1.0","10.2043","Thursday","20151008"
"1350","870","108","","1.0","10.2043","Thursday","20151008"
"1204","1041","7","","1.0","17.1424","Friday","20151009"
"1204","1041","10","","1.0","16.5601","Wednesday","20151007"
"1204","1041","9","","1.0","8.4712","Friday","20151009"
"1204","1041","9","","1.0","14.3953","Saturday","20151010"
"1204","1041","28","","1.0","16.4519","Saturday","20151010"
"1204","1041","6","","1.0","9.5137","Tuesday","20151006"
"1204","1041","14","","1.0","9.4337","Sunday","20151011"
"1204","1041","12","","1.0","16.5913","Sunday","20151011"
"1204","1041","14","","1.0","16.28","Tuesday","20151006"
"1392","1075","208","","1.0","14.2528","Tuesday","20151006"
"1392","1075","208","","1.0","14.2528","Tuesday","20151006"
"1352","1307","18","","1.0","18.1249","Friday","20151009"
"1352","1307","49","","1.0","12.2447","Saturday","20151010"
"1352","1052","27","","1.0","9.1001","Friday","20151009"
"1352","1116","44","","1.0","14.2337","Thursday","20151008"
"1352","1116","74","","1.0","12.0524","Thursday","20151008"
"1352","1376","6","","1.0","20.5851","Wednesday","20151007"
"1352","1376","77","","1.0","20.5904","Wednesday","20151007"
"1352","1052","39","","1.0","9.0008","Friday","20151009"
"1352","1270","1","","1.0","13.2019","Wednesday","20151007"
"1352","1307","112","","1.0","16.2441","Saturday","20151010"
"1352","1343","28","","1.0","12.0438","Thursday","20151008"
"1352","1116","59","","1.0","10.083","Wednesday","20151007"
"1352","1307","24","","1.0","14.5203","Thursday","20151008"
"1352","1270","34","","1.0","13.264","Tuesday","20151006"
"1352","1218","77","","1.0","12.0653","Thursday","20151008"
"1352","1116","31","","1.0","8.4424","Friday","20151009"
"1352","1270","22","","1.0","17.2818","Friday","20151009"
"1352","1116","524","","1.0","11.1315","Tuesday","20151006"
"1352","1270","11","","1.0","13.3659","Tuesday","20151006"
"1352","1270","98","","1.0","18.0456","Sunday","20151011"
"1352","1116","10","","1.0","9.1441","Friday","20151009"
"1352","1116","25","","1.0","9.0702","Friday","20151009"
"1352","1052","8","","1.0","8.5947","Friday","20151009"
"1352","1116","14","","1.0","9.2429","Friday","20151009"
"1352","1270","131","","1.0","10.4643","Tuesday","20151006"
"1352","1307","17","","1.0","10.4539","Sunday","20151011"
"1352","1270","6","","1.0","11.1512","Wednesday","20151007"
"1352","1307","1091","","1.0","16.2756","Saturday","20151010"
"1352","1371","810","","1.0","10.4532","Monday","20151005"
"1352","1376","5","","1.0","20.584","Wednesday","20151007"
"1352","1270","850","","1.0","22.2311","Wednesday","20151007"
"1352","1307","41","","1.0","18.3022","Friday","20151009"
"1352","1116","38","","1.0","14.4528","Thursday","20151008"
"1352","1371","20","","1.0","16.1632","Tuesday","20151006"
"1352","1307","13","","1.0","14.2218","Thursday","20151008"
"1352","1376","13","","1.0","20.5816","Wednesday","20151007"
"1352","1270","26","","1.0","16.4746","Friday","20151009"
"1352","1218","42","","1.0","14.5429","Thursday","20151008"
"1352","1052","51","","1.0","19.1628","Friday","20151009"
"1352","1307","16","","1.0","10.2812","Friday","20151009"
"1352","1270","45","","1.0","10.1105","Wednesday","20151007"
"1352","1116","36","","1.0","7.5314","Friday","20151009"
"1352","1343","77","","1.0","10.1626","Wednesday","20151007"
"991","1342","145","","1.0","14.1444","Tuesday","20151006"
"991","1342","145","","1.0","14.1444","Tuesday","20151006"
"1169","1008","78","","1.0","10.3945","Saturday","20151010"
"1169","1008","55","","1.0","16.1849","Friday","20151009"
"1169","1008","78","","1.0","10.3945","Saturday","20151010"
"1169","1118","171","","1.0","13.5451","Thursday","20151008"
"1169","1118","171","","1.0","13.5451","Thursday","20151008"
"1169","870","0","","1.0","11.121","Monday","20151005"
"1169","870","0","","1.0","11.121","Monday","20151005"
"1169","1008","55","","1.0","16.1849","Friday","20151009"
"1169","1008","76","","1.0","12.1313","Saturday","20151010"
"1169","1008","76","","1.0","12.1313","Saturday","20151010"
"1023","697","46","","1.0","5.1828","Sunday","20151011"
"1023","697","46","","1.0","5.1828","Sunday","20151011"
"1388","621","41","","1.0","17.5401","Tuesday","20151006"
"1388","1371","86","","1.0","15.1234","Friday","20151009"
"1388","1335","44","","1.0","18.151","Tuesday","20151006"
"1388","1391","81","","1.0","16.4256","Wednesday","20151007"
"1388","975","32","","1.0","15.1411","Wednesday","20151007"
"1388","1107","85","","1.0","15.5956","Friday","20151009"
"1388","1340","29","","1.0","17.5531","Tuesday","20151006"
"1388","1304","50","","1.0","16.332","Friday","20151009"
"1388","621","41","","1.0","17.5401","Tuesday","20151006"
"1388","1371","86","","1.0","15.1234","Friday","20151009"
"1388","1391","81","","1.0","16.4256","Wednesday","20151007"
"1388","1335","44","","1.0","18.151","Tuesday","20151006"
"1388","975","32","","1.0","15.1411","Wednesday","20151007"
"1388","1304","50","","1.0","16.332","Friday","20151009"
"1388","1340","29","","1.0","17.5531","Tuesday","20151006"
"1388","1107","85","","1.0","15.5956","Friday","20151009"
"896","1363","10","","1.0","13.1409","Saturday","20151010"
"896","1384","41","","1.0","16.3946","Saturday","20151010"
"896","1363","350","","1.0","16.0518","Tuesday","20151006"
"896","1363","79","","1.0","9.0523","Wednesday","20151007"
"896","1363","26","","1.0","11.2755","Monday","20151005"
"896","1363","10","","1.0","13.1409","Saturday","20151010"
"896","1363","350","","1.0","16.0518","Tuesday","20151006"
"896","1384","41","","1.0","16.3946","Saturday","20151010"
"896","1363","79","","1.0","9.0523","Wednesday","20151007"
"896","1363","26","","1.0","11.2755","Monday","20151005"
"896","1363","41","","1.0","16.1143","Tuesday","20151006"
"896","1363","41","","1.0","16.1143","Tuesday","20151006"
"1363","1241","46","","1.0","14.5044","Sunday","20151011"
"1363","1075","7","","1.0","16.4426","Thursday","20151008"
"1363","1241","46","","1.0","14.5044","Sunday","20151011"
"1363","1075","7","","1.0","16.4426","Thursday","20151008"
"1363","1003","101","","1.0","20.5022","Saturday","20151010"
"1363","1003","101","","1.0","20.5022","Saturday","20151010"
"1118","767","137","","1.0","15.3933","Thursday","20151008"
"1118","767","116","","1.0","12.5106","Monday","20151005"
"1118","767","210","","1.0","11.5449","Wednesday","20151007"
"1118","767","16","","1.0","11.3337","Wednesday","20151007"
"1235","1203","9","","1.0","18.3636","Tuesday","20151006"
"1235","1203","9","","1.0","18.3636","Tuesday","20151006"
